person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Sever Nistor,severnistor,severnistor@email.ro,3990218339767,1930-12-13,"Strada Florea, Avrig, 252766",0763 204 276,42:54:1f:ad:4f:7e,175.202.124.123,RO56SAMC9326391779070387,2025-05-12 12:42:26,8394,396,435,1613843,6d397f92-25bc-4f72-bb30-04b9c577399c
Inocențiu Suciu,inocențiusuciu,inocențiusuciu@kappa.ro,2890112377713,1964-05-30,"Bulevardul Oprea Nr. 74, Covasna, 239882",0753 294 796,9d:f2:05:28:c6:ff,206.35.86.150,RO27HOUJ3226411617770075,2025-05-12 12:42:26,12217,274,758,36186,7ca43902-3ea0-4baf-bf32-eb8aaaef80d8
Paul Niță,paulniță,paulniță@post.ro,6151028308940,1923-05-14,"Strada Demetra Nemeș Nr. 424 Bl. 62  Sc. 57 Ap. 648, Fagetel (Remetea), 222969",0771 674 014,0f:99:1d:43:65:f5,133.10.90.38,RO34KIKZ2887512956240297,2025-05-12 12:42:26,3254,561,145,817669,3f53add0-38dd-4b75-80f6-3f353d433792
Aristide Albu,aristidealbu,aristidealbu@zzup.ro,6590624128653,1935-03-22,"Soseaua Stan Nr. 288, Lupeni, 796749",0780 287 271,05:c4:42:f1:68:f0,124.99.105.156,RO41USEU1623040062827451,2025-05-12 12:42:26,2861,857,308,1440522,4f2b6f9b-4b2f-4aac-a9c2-e24d6e92f38d
Nadia Ardelean,nadiaardelean,nadiaardelean@post.ro,3851225257316,1914-08-06,"Intrarea Florea, Motru, 800723",0263 818 121,28:9a:94:30:58:99,37.20.215.200,RO75JUZK3654545673183192,2025-05-12 12:42:26,8509,900,435,914135,5cb92e33-3a7d-4fed-ad80-e6c5305c144f
Delia Florea,deliaflorea,deliaflorea@kappa.ro,4040109112928,2014-08-18,"Strada Damian Dochioiu Nr. 31, Marasesti, 681241",0736 177 475,3b:0c:2c:41:e6:fc,216.237.164.176,RO10PWWP9240987512886837,2025-05-12 12:42:26,32311,112,349,320793,f56e5185-634f-4442-a00c-bfc8f864203c
Gabi Marin,gabimarin,gabimarin@141.ro,4720327110239,1982-11-17,"Aleea Diaconescu Nr. 45 Bl. 73  Sc. 23 Ap. 483, Dancu, 888780",0741 393 887,14:ac:1f:f2:3d:6d,223.75.170.145,RO66LPAP2427460333793183,2025-05-12 12:42:26,1685,65,77,896945,d4176937-9f98-4b90-a8bf-bf1fc9ad883f
Leontina Dobre,leontinadobre,leontinadobre@141.ro,3971018265238,2017-12-04,"Soseaua Stancu Nr. 737, Voluntari, 308605",0729 412 877,11:26:c6:33:91:8f,178.179.1.150,RO14RIOR3040956740645658,2025-05-12 12:42:26,17557,620,250,36167,96085eb2-69ad-41e2-a067-73887a037433
Varvara Eftimie,varvaraeftimie,varvaraeftimie@zzup.ro,4260506332361,1999-11-17,"Bulevardul Diaconu Nr. 86 Bl. 95  Sc. 23 Ap. 389, Savinesti (Poiana Teiului), 573383",0244 094 701,b1:a1:49:c9:bd:64,18.127.36.169,RO72KTAB8736710640346298,2025-05-12 12:42:26,25280,502,419,1957091,659b871c-272d-432c-9a0e-9cda85720344
Voichița Niță,voichițaniță,voichițaniță@zzup.ro,7120727108721,2012-06-21,"Soseaua Manole Nr. 99, Peris, 322473",0747 878 446,64:0d:3a:8e:9a:e8,59.38.58.125,RO25LZKZ7219099462008748,2025-05-12 12:42:26,7027,885,241,36066,f713d968-c4f4-49e6-8ff3-3711d260a0e2
Petrică Albu,petricăalbu,petricăalbu@gmail.com,3580505211409,1949-09-14,"Strada Dinu Nr. 94, Seini, 244815",0786 868 032,de:99:cb:13:83:d8,105.59.209.203,RO51UKQY5464494952034363,2025-05-12 12:42:26,7557,34,375,79375,80b4b402-e5e0-4539-a43b-dd12f6804fdb
Lascăr Diaconescu,lascărdiaconescu,lascărdiaconescu@acasa.ro,4201030078716,1999-05-23,"Aleea Cristea Nr. 248 Bl. 10  Sc. 79 Ap. 691, Arad, 539813",0740 006 096,3c:ca:20:f6:a5:30,79.153.240.177,RO72DOAC4143070634568763,2025-05-12 12:42:26,6960,429,97,820210,14235eb7-faa8-492d-9bdb-ed822a196a14
Alistar Tudor,alistartudor,alistartudor@gmail.com,1630122059980,1968-11-28,"Aleea Maia Florea Nr. 584, Moreni, 460921",0742 618 053,d0:26:40:91:84:0e,118.94.225.158,RO64GQLB5552661469332882,2025-05-12 12:42:26,23379,650,64,784679,9030d3f7-94a9-447b-b28e-e2d56cb35704
Adelin Popescu,adelinpopescu,adelinpopescu@email.ro,7840327122350,1947-07-27,"Intrarea Dochioiu Nr. 631 Bl. 63  Sc. 65 Ap. 965, Falticeni, 925093",0761 707 451,84:7b:de:69:35:40,61.215.28.233,RO14GVWE5585776914795603,2025-05-12 12:42:26,5688,912,666,626269,455c5ec1-72a2-4542-a37a-fc6438f13b17
Lidia Nistor,lidianistor,lidianistor@zzup.ro,7201120442096,2021-10-07,"Bulevardul Aanei Nr. 85 Bl. 12  Sc. 88 Ap. 987, Gaesti, 731597",0740 165 185,cd:48:17:c8:b3:5b,107.217.104.159,RO64SMQA1125118999572446,2025-05-12 12:42:26,22949,13,170,1148852,e982e7b6-cacf-41da-b43b-cdf68f763d84
Vasile Georgescu,vasilegeorgescu,vasilegeorgescu@acasa.ro,1880202312487,2001-09-01,"Aleea Dumitrescu, Lupeni, 583330",0770 941 362,3e:ef:2c:f2:dd:5f,185.61.65.102,RO77COXX2283127800894914,2025-05-12 12:42:26,7234,546,730,643874,7958cb6f-a6bf-4984-b57c-fba4d0a6d842
Amelia Dima,ameliadima,ameliadima@141.ro,3410124410553,1998-03-27,"Soseaua Stana Voinea, Campia Turzii, 391407",0734 034 026,98:49:2f:ba:97:c9,128.192.27.166,RO70KTTY3553152826631546,2025-05-12 12:42:26,7504,50,777,465442,28aef4ec-3e09-4ca2-b7b7-e228bf744ba1
Julia Preda,juliapreda,juliapreda@email.ro,8861231400764,2022-06-22,"Intrarea Ancuța Dochioiu Nr. 69 Bl. 27  Sc. 71 Ap. 436, Breaza de Sus, 523009",0260 858 435,c5:29:a8:39:ba:8f,177.39.145.16,RO89DBTA3715283685872299,2025-05-12 12:42:26,100,918,453,1426495,16390b9a-bc0d-47f9-b7bd-fefcd656e36f
Brândușa Popa,brândușapopa,brândușapopa@email.ro,2660512182613,1952-08-30,"Drumul Janina Suciu, Vaslui, 937650",0769 677 624,9a:5f:41:db:72:3f,15.184.57.178,RO40ABHV4955676108426112,2025-05-12 12:42:26,5987,523,583,1775862,78ae33f0-f85b-4ebe-b066-6ae298c3178b
Tudorița Tomescu,tudorițatomescu,tudorițatomescu@post.ro,5520126306548,1997-11-12,"Bulevardul Pop, Jilava, 425516",0235 786 517,2b:1e:1f:e0:5c:ae,86.208.106.22,RO57EORI9363521213754079,2025-05-12 12:42:26,32852,696,707,1788910,92dc31fe-b50e-4e8e-a682-31098e96a4ce
Dacian Tomescu,daciantomescu,daciantomescu@kappa.ro,3850603329643,1931-04-07,"Aleea Mazilescu, Rovinari, 520000",0267 550 276,d8:dd:9b:44:2c:20,209.120.177.226,RO50SRUI8838714533608829,2025-05-12 12:42:26,5624,365,520,201965,23eb4cdd-e705-45e7-88b6-c97c2fb508a5
Teodora Georgescu,teodorageorgescu,teodorageorgescu@acasa.ro,5410627166485,1992-12-13,"Intrarea Silvian Oprea Nr. 268, Deva, 903400",0739 405 873,a3:71:47:12:e4:e3,1.19.4.248,RO22SCKS5005440463720725,2025-05-12 12:42:26,25865,797,605,774037,6e9e0a4e-aaf3-4b31-b1ea-cb34dda1c37f
Maia Stănescu,maiastănescu,maiastănescu@post.ro,4811111275561,2002-12-05,"Drumul Eftimie Nr. 43, Dobroesti, 122269",0788 545 479,ae:fa:bc:2f:7d:06,170.248.235.240,RO59NXMO8825260558529433,2025-05-12 12:42:26,4402,779,302,1706505,76059649-2ea5-466e-a534-6f123bef0f6c
Andra Stoica,andrastoica,andrastoica@kappa.ro,3000225075681,2011-09-29,"Drumul Dinu Nr. 730, Rosiori de Vede, 743680",0244 091 161,e2:d6:6c:1e:24:6f,125.139.180.70,RO45PPLO6307338971135483,2025-05-12 12:42:26,6760,825,559,264032,6fa125b4-e619-4422-bf43-826a3c064cb0
Irina Voinea,irinavoinea,irinavoinea@email.ro,5550822465228,1948-01-12,"Bulevardul Tudor Nr. 96, Strejnicu, 609920",0723 280 549,86:bc:e6:fe:bb:23,50.251.248.35,RO46IHGT2161946075038816,2025-05-12 12:42:26,2706,811,2,1846602,1e287492-6390-4a5c-b336-db981c4f11d1
Lia Oprea,liaoprea,liaoprea@gmail.com,6740827454931,1920-11-11,"Aleea Mocanu Nr. 632 Bl. 43  Sc. 51 Ap. 591, Targu Neamt, 371727",0753 757 496,19:5f:9e:94:26:db,172.37.110.56,RO11ZCGU2431951031586144,2025-05-12 12:42:26,14823,349,404,453929,1becf2e1-0bef-41b4-935b-af0e6dc8898b
Nicolae Diaconescu,nicolaediaconescu,nicolaediaconescu@post.ro,5861103224687,1920-09-03,"Soseaua Pop Nr. 71, Cernavoda, 901875",0241 896 404,97:a8:6e:61:2e:18,84.111.149.159,RO57GXVD5683147103194957,2025-05-12 12:42:26,21587,714,754,1601171,64c453ce-3bff-4ad7-80e3-76c56d18b404
Cătălina Dochioiu,cătălinadochioiu,cătălinadochioiu@email.ro,6831119466813,2004-02-14,"Bulevardul Marinela Marin Nr. 533 Bl. 46  Sc. 95 Ap. 935, Cornetu, 706353",0243 946 887,6f:bd:4f:fc:0d:4c,15.79.40.242,RO58NWPP4371122418070600,2025-05-12 12:42:26,26182,190,734,1243177,5532eed5-1519-45b5-bc82-c5f3e45f7b9c
Narcisa Tudor,narcisatudor,narcisatudor@email.ro,7021229069257,1968-06-29,"Strada Roza Nistor Nr. 40 Bl. 34  Sc. 67 Ap. 321, Ludus, 846617",0756 555 981,e2:d8:cd:89:67:d3,158.224.208.169,RO16MVIH4137494862723990,2025-05-12 12:42:26,12818,812,78,1017944,b36993d2-a9a8-4fed-ac6b-3c28080d3b9e
Adrian Pușcașu,adrianpușcașu,adrianpușcașu@email.ro,4290512177781,1929-08-12,"Soseaua Mina Ardelean Nr. 479, Turnu Magurele, 771366",0251 452 923,85:a6:46:62:db:b3,37.197.60.8,RO17FGRR3997000367506842,2025-05-12 12:42:26,27802,895,507,1895482,a9fb0610-d8b4-422b-a05a-247ba7bf56c3
Iancu Dima,iancudima,iancudima@zzup.ro,6120815304345,1981-01-21,"Drumul Ionescu Nr. 160 Bl. 62  Sc. 51 Ap. 910, Diosig, 224330",0785 876 695,c8:19:1d:cf:66:46,22.159.229.143,RO41HGBH5153062423444656,2025-05-12 12:42:26,10078,578,380,1981490,65d3a94f-bdb0-4fa7-bdd6-bb3bdcbbd6e1
Antonela Barbu,antonelabarbu,antonelabarbu@kappa.ro,2280507131462,1983-04-04,"Soseaua Agata Popa, Sannicolau Mare, 569869",0268 924 337,37:5e:bc:17:14:4a,156.210.138.248,RO70ESTA2047085176760783,2025-05-12 12:42:26,3974,218,20,754684,e080b289-4661-438f-94f5-df07f3235a0d
Simona Toma,simonatoma,simonatoma@gmail.com,8480521195517,2004-04-13,"Soseaua Daniel Tabacu Nr. 394 Bl. 22  Sc. 26 Ap. 569, Pecica, 646191",0240 581 569,09:52:33:a1:1f:0f,215.222.14.85,RO75MBOY2472668680575061,2025-05-12 12:42:26,24933,136,396,1902874,1ef4311e-a5f1-483f-b946-846aa569ce01
Miron Stancu,mironstancu,mironstancu@email.ro,6210526200971,1986-11-25,"Drumul Georgescu Nr. 282, Ineu, 470273",0748 466 906,a0:1a:22:7d:8c:30,178.60.112.136,RO70HMOD7301857491754855,2025-05-12 12:42:26,20685,576,626,1077340,3b38c9f0-2994-4ff0-8ece-cdc23948fa1b
Teohari Tabacu,teoharitabacu,teoharitabacu@acasa.ro,4850625143865,2025-01-02,"Soseaua Nistor, Rodna, 216426",0737 301 760,f0:12:11:14:c3:e0,142.113.225.118,RO45OVVJ9780735109774940,2025-05-12 12:42:26,7137,550,625,83736,504fa1c0-5090-471e-bd6d-6f8ade934f72
Claudiu Eftimie,claudiueftimie,claudiueftimie@email.ro,8101008139939,1913-06-21,"Drumul Aanei Nr. 171 Bl. 75  Sc. 39 Ap. 305, Glina, 214981",0784 855 123,79:db:ab:0b:9d:c0,170.104.145.120,RO86RAKK4798068131067091,2025-05-12 12:42:26,1185,697,569,1890953,e61126cc-957a-40ce-9bb6-b38c22b9525b
Tiberia Marin,tiberiamarin,tiberiamarin@post.ro,3761007076175,1912-05-28,"Drumul Clementina Mazilescu Nr. 57, Deta, 283630",0721 383 507,e7:df:e1:6d:19:8b,105.205.254.221,RO63LSJV0565519100910085,2025-05-12 12:42:26,11300,484,295,1064714,6c467bfc-c288-45fd-b082-ec459e686fd2
Edmond Ioniță,edmondioniță,edmondioniță@email.ro,6950117337882,2014-10-28,"Intrarea Dobre, Tuzla, 253814",0769 996 446,f2:e2:2f:75:06:ff,145.217.220.192,RO70KPRP8217561158369942,2025-05-12 12:42:26,20969,577,215,1212599,6c8e7aee-6ba9-47ea-b60b-06c8deeafcdb
Ivona Ene,ivonaene,ivonaene@acasa.ro,7351203329872,1927-11-26,"Aleea Fiodor Florea, Alexandria, 341093",0785 278 483,cd:75:e2:2e:59:73,72.82.120.146,RO53PUCZ1931344641701517,2025-05-12 12:42:26,26537,137,586,135367,d46ed91c-a5b2-48fd-989d-bb51c84659f9
Monica Preda,monicapreda,monicapreda@zzup.ro,2810706409210,1920-09-23,"Strada Tabacu, Straja, 466395",0751 699 008,31:5a:bf:05:54:50,9.246.80.48,RO62LLAA2206343793377948,2025-05-12 12:42:26,1017,954,773,1982262,8e0810ba-4ecc-466f-a26f-58a0e1a9d4f7
Alberta Pușcașu,albertapușcașu,albertapușcașu@post.ro,2440302307857,1993-02-17,"Soseaua Camil Marin Nr. 33, Vicovu de Sus, 106049",0242 609 744,84:21:b0:15:de:98,185.172.192.186,RO10OCNG8670884301372637,2025-05-12 12:42:26,6905,64,757,1076532,994f89f7-6e8e-4793-b12e-6892096c4af9
Paraschiva Albu,paraschivaalbu,paraschivaalbu@post.ro,2981121055895,2016-03-15,"Soseaua Ioniță Nr. 40 Bl. 78  Sc. 23 Ap. 148, Talmaciu, 983606",0245 150 832,07:cd:b5:fe:2c:ea,124.152.242.94,RO59MAAY4490779905062981,2025-05-12 12:42:26,31848,623,716,1490163,8bc11038-a0db-4344-a00f-72188db7af61
Paraschiva Popescu,paraschivapopescu,paraschivapopescu@acasa.ro,4151223363478,1950-05-29,"Soseaua Decebal Ardelean Nr. 75, Zarnesti, 493019",0746 520 359,c5:00:d7:1a:fc:20,187.46.156.187,RO79GODO6409834433261430,2025-05-12 12:42:26,21221,698,490,1981089,3823774d-2a85-4085-ba58-92b3bfa9bb50
Adrian Niță,adrianniță,adrianniță@post.ro,6160902031009,1958-06-28,"Aleea Marin Nr. 403, Targu Neamt, 947813",0266 732 399,80:d5:25:9e:6a:cb,191.99.122.59,RO74MXND1197542499462806,2025-05-12 12:42:26,132,54,700,641329,e32a7037-9b62-4e3a-975f-21706ee7df41
Caius Toma,caiustoma,caiustoma@zzup.ro,2210931429276,2003-04-04,"Strada Eftimie Nr. 170 Bl. 54  Sc. 20 Ap. 738, Sebis, 607880",0743 140 287,db:86:bb:be:d7:53,166.243.51.50,RO25AMAU0094852521632682,2025-05-12 12:42:26,17888,433,225,584247,2799fb11-e835-4357-8a6f-411a745fa748
Titus Cristea,tituscristea,tituscristea@gmail.com,4151019219711,1928-06-27,"Strada Pop Nr. 240 Bl. 95  Sc. 90 Ap. 335, Pogoanele, 643431",0738 113 695,d8:e0:40:d2:b3:fc,71.71.26.123,RO14OJWB5689843641088549,2025-05-12 12:42:26,10509,733,37,1758902,7ea6fabf-966f-4ed1-bf87-d9334c34fb4f
Ortansa Pușcașu,ortansapușcașu,ortansapușcașu@acasa.ro,2950620161304,1955-11-23,"Drumul Tomescu, Filiasi, 790336",0731 007 669,df:ca:67:dd:14:61,185.28.154.130,RO13WMOI1505512792165511,2025-05-12 12:42:26,133,794,573,941806,cd346a45-ffe1-46de-bf1a-2e742555caba
Sava Voinea,savavoinea,savavoinea@zzup.ro,6521227044274,1998-09-24,"Bulevardul Georgescu Nr. 33, Simleu Silvaniei, 398537",0257 332 206,1a:a2:a7:a7:34:b7,177.80.73.150,RO57MSBX1302280319852160,2025-05-12 12:42:26,1546,333,15,1609455,e109f0a9-7b86-4bfb-bc14-3388984bb549
Lidia Mazilescu,lidiamazilescu,lidiamazilescu@kappa.ro,1330701446256,1985-11-01,"Drumul Toma Nr. 342 Bl. 10  Sc. 57 Ap. 442, Santana, 842665",0741 505 811,60:b6:84:78:e2:7b,90.99.67.111,RO06DODI2536384077071928,2025-05-12 12:42:26,10865,728,701,908898,ae2ef3c9-62d3-4ff0-9428-e01b8a6d662a
Grațian Tomescu,grațiantomescu,grațiantomescu@zzup.ro,3740405515668,1956-09-18,"Intrarea Voinea Nr. 412, Amara, 953349",0235 911 986,63:e9:c4:d0:26:49,89.148.227.178,RO94RHOU2567625004050436,2025-05-12 12:42:26,5624,431,727,766337,e3ca1331-3d49-4923-8bce-684db18a3886
Gabriela Dima,gabrieladima,gabrieladima@zzup.ro,5140916276303,1914-01-17,"Aleea Barbu Nr. 35, Sovata, 674172",0267 408 294,59:e3:37:05:fc:ac,96.212.70.94,RO04RFYK3125820509440558,2025-05-12 12:42:26,1014,705,410,1381573,e01c2680-c947-4e0c-ae3b-4ea96e66c290
Renata Pop,renatapop,renatapop@post.ro,4260330198861,1928-11-14,"Strada Dumitrescu Nr. 90 Bl. 32  Sc. 14 Ap. 394, Poienile de sub Munte, 866381",0766 828 352,4d:b4:32:8c:07:2e,94.143.18.137,RO30EQUD4292697795533809,2025-05-12 12:42:26,5713,753,453,860499,005dc88e-bccc-4607-8261-2c6ad58bdfc4
Stancu Dobre,stancudobre,stancudobre@post.ro,1110121155135,1997-04-19,"Soseaua Dinu Nr. 873 Bl. 90  Sc. 24 Ap. 127, Comanesti, 879375",0785 072 137,3b:b0:36:20:b4:b0,39.113.19.86,RO22BOOQ5697100662849545,2025-05-12 12:42:26,20267,347,127,1464643,d0281fe4-8cf0-4abb-b76a-6436ca6c2657
Ducu Popa,ducupopa,ducupopa@acasa.ro,5501223167640,1925-03-23,"Soseaua Codin Albu Nr. 17, Santana, 965691",0268 834 516,b9:82:71:dd:da:15,187.122.206.25,RO68XJTA7322912163202928,2025-05-12 12:42:26,12701,774,336,1159236,8ef60a97-1653-4ceb-a376-ce7933285bd1
Aida Manole,aidamanole,aidamanole@acasa.ro,6250917390730,1956-04-21,"Soseaua Ionescu Nr. 321, Vicovu de Jos, 914730",0746 129 923,05:0c:c5:b4:ca:0e,83.114.21.57,RO82ZRYS7939433032505286,2025-05-12 12:42:26,33453,951,57,464974,8f1ff5e7-89e3-4bcf-8c5b-546950638dcf
Ilarion Ene,ilarionene,ilarionene@acasa.ro,7290129132041,2025-04-16,"Aleea Dinu, Raducaneni, 568449",0780 509 574,11:35:cd:0f:18:54,49.133.168.155,RO86JAOL7145642974059730,2025-05-12 12:42:26,35652,466,195,1794331,f2101b74-38e0-424e-8567-f97aac25bbdd
Filofteia Tabacu,filofteiatabacu,filofteiatabacu@gmail.com,7110726299011,1995-12-04,"Aleea Aanei Nr. 772 Bl. 93  Sc. 59 Ap. 136, Turda, 197577",0749 147 653,02:c2:0c:68:45:fc,9.132.104.37,RO09FCIM7526924891864883,2025-05-12 12:42:26,16229,210,549,1154713,e15dbf76-7bb4-4fcf-a250-ffc5a60c9856
Antim Preda,antimpreda,antimpreda@kappa.ro,5190315102868,2014-06-15,"Bulevardul Diaconu Nr. 776 Bl. 19  Sc. 18 Ap. 940, Seini, 864249",0759 620 763,3b:b6:7e:1e:ef:43,47.214.37.15,RO31WELX1697175323683544,2025-05-12 12:42:26,24648,704,223,687271,17bd7e7a-b5e6-459e-a3d2-1be579d6148f
Letiția Georgescu,letițiageorgescu,letițiageorgescu@kappa.ro,4161107322500,1925-01-27,"Strada Voinea Nr. 63, Voluntari, 597824",0772 897 401,0c:7e:77:5c:99:86,97.251.110.165,RO35YOIP6661403513909022,2025-05-12 12:42:26,7234,598,656,426367,3cbfcd78-d8fa-4faf-add4-3bc48eb66f61
Teea Stănescu,teeastănescu,teeastănescu@kappa.ro,3130826280844,1936-01-28,"Soseaua Dina Albu Nr. 660 Bl. 46  Sc. 32 Ap. 311, Rasnov, 908035",0784 304 381,45:52:7d:7e:cb:a9,16.205.238.183,RO17WVHZ8260416255442854,2025-05-12 12:42:26,24567,726,412,988387,0b66f63e-b962-4c21-bf72-1540055c9e65
Zina Popescu,zinapopescu,zinapopescu@zzup.ro,6540422267475,1928-05-27,"Drumul Alida Dinu, Moldova Veche, 290555",0753 718 018,0c:3f:72:d5:b6:41,187.34.128.102,RO29VNUA1351880268954838,2025-05-12 12:42:26,14389,65,449,246433,9ee2a510-b689-48b9-8db7-007f3a90a77a
Florența Mocanu,florențamocanu,florențamocanu@email.ro,8850913155775,1963-03-29,"Intrarea Mihnea Gheorghiu Nr. 91 Bl. 60  Sc. 22 Ap. 127, Curtea de Arges, 383320",0728 604 215,3b:da:61:03:d4:81,108.236.180.217,RO28IIAP7799355441171293,2025-05-12 12:42:26,10214,481,494,1665150,e2c8fa84-fdcc-439c-b69c-859c7b3dac31
Silvian Florea,silvianflorea,silvianflorea@gmail.com,2101003348551,1943-12-09,"Drumul Diaconu Nr. 751 Bl. 79  Sc. 55 Ap. 892, Cernavoda, 718367",0243 585 285,80:3e:72:1e:b8:25,135.145.233.27,RO31XDLQ1958558609684958,2025-05-12 12:42:26,19349,53,690,1958727,154eeb7e-a7a7-4bcd-9c12-917e90ba605f
Ernest Diaconescu,ernestdiaconescu,ernestdiaconescu@email.ro,7850602518699,2013-08-29,"Soseaua Stancu Nr. 594, Domnesti, 944396",0733 040 452,ef:63:e1:3c:18:af,9.239.1.3,RO55BELP2057678426853927,2025-05-12 12:42:26,32399,139,459,596115,9a3b85d9-03db-4965-844d-13936dcfc46c
Teodora Albu,teodoraalbu,teodoraalbu@post.ro,5221203407356,1924-02-25,"Drumul Stănescu, Zarnesti, 554302",0780 987 953,c3:6b:3e:f4:3c:94,210.166.15.21,RO19ULSR8610625235189741,2025-05-12 12:42:26,24324,637,145,136257,5308bcc5-4024-4337-8fd5-f729634090e1
Artemisa Nistor,artemisanistor,artemisanistor@email.ro,1200613224431,2024-01-05,"Aleea Frusina Toma Nr. 97 Bl. 95  Sc. 18 Ap. 712, Simleu Silvaniei, 468382",0748 199 389,97:46:d9:1e:05:1b,23.76.146.69,RO07NFET0525955956830550,2025-05-12 12:42:26,16845,342,748,703907,432a3217-fbc6-4976-8bc5-b80f43a1bfc9
Giorgian Nistor,giorgiannistor,giorgiannistor@141.ro,4680304323197,1910-09-05,"Drumul Manole Nr. 664, Ineu, 925002",0755 910 760,8c:de:f6:f6:1e:a9,220.1.123.61,RO54TQMK1971997186907094,2025-05-12 12:42:26,7712,600,17,1591580,612fd5c6-2525-475f-8ba5-a1ed66cf0593
Teodor Popa,teodorpopa,teodorpopa@kappa.ro,4420631307971,1923-03-12,"Soseaua Blanduzia Preda, Popesti-Leordeni, 504494",0237 933 700,7c:88:4c:19:76:40,154.74.49.214,RO35BUWG2753578168499143,2025-05-12 12:42:26,25490,835,195,818157,198d9021-a116-4ae9-a53e-baa5b318dd9e
Iustinian Diaconu,iustiniandiaconu,iustiniandiaconu@email.ro,4901004321471,1985-07-05,"Drumul Diaconu Nr. 93 Bl. 45  Sc. 86 Ap. 158, Targoviste, 765514",0766 413 114,c1:e4:d5:c6:06:10,32.204.176.244,RO56CBBV0436317642668670,2025-05-12 12:42:26,9446,636,413,373543,21c49d46-4e16-4bb7-af02-f9a112d3b02a
Georgia Stan,georgiastan,georgiastan@zzup.ro,4740122170588,1988-10-25,"Soseaua Nistor Nr. 94 Bl. 11  Sc. 84 Ap. 922, Viseu de Sus, 929717",0251 508 950,c3:5f:87:4c:4a:87,161.134.234.199,RO94PYFW7997218756778816,2025-05-12 12:42:26,557,830,684,878931,67f25710-65af-418d-90a4-873eb72bcb81
Savina Diaconu,savinadiaconu,savinadiaconu@post.ro,1170511159907,2013-05-31,"Drumul Toma, Orsova, 621623",0723 962 610,16:eb:dc:59:10:2b,6.0.178.90,RO59ODJC0702150017856854,2025-05-12 12:42:26,21486,951,127,282507,f682e48f-3ef8-4e28-b44c-b7865979e96d
Felicia Dobre,feliciadobre,feliciadobre@gmail.com,6180310141670,1918-04-10,"Strada Eftimie, Tunari, 656675",0727 324 878,93:82:11:ce:bf:2d,100.18.204.152,RO25EKRC4676807657064305,2025-05-12 12:42:26,10243,774,366,1992566,d6d919fb-bf25-48d3-9284-82348c20d29a
Nicoară Stancu,nicoarăstancu,nicoarăstancu@acasa.ro,4640129339237,1924-08-22,"Strada Pușcașu Nr. 584 Bl. 30  Sc. 75 Ap. 986, Oravita, 756471",0250 880 386,80:ef:ed:53:1c:2e,170.213.216.242,RO33HFJS3847656104269149,2025-05-12 12:42:26,21235,87,356,298507,ba98726c-3eb5-497a-8569-f71ce7c0b84d
Raul Popescu,raulpopescu,raulpopescu@gmail.com,8651012110075,1972-03-10,"Drumul Tomescu, Vaslui, 232343",0746 090 795,a3:20:62:f4:b0:fc,183.207.119.57,RO58TEIF8115623264734291,2025-05-12 12:42:26,23097,307,186,1201461,c3edd7e0-407a-4baf-9d21-36926962dc3a
Florea Suciu,floreasuciu,floreasuciu@post.ro,6141212273478,2020-05-14,"Drumul Ababei Nr. 61 Bl. 10  Sc. 80 Ap. 989, Rodna, 815531",0261 598 378,27:d0:2a:0a:38:28,220.114.87.114,RO46BXTU9522137713130078,2025-05-12 12:42:26,25463,438,581,431966,1e55a2a6-e413-4fa4-97b0-d6ed379b932c
Valentina Manole,valentinamanole,valentinamanole@email.ro,3501006268459,1916-02-12,"Intrarea Cristea, Murfatlar, 402983",0771 562 868,6e:51:d9:9a:92:b8,25.107.229.173,RO33NOHF2944016134961270,2025-05-12 12:42:26,17981,572,443,1938254,c3151ea3-6589-4681-be64-71e72bc1d73d
Ileana Albu,ileanaalbu,ileanaalbu@141.ro,5920210138509,2024-10-19,"Intrarea Manole Nr. 61 Bl. 19  Sc. 80 Ap. 360, Videle, 170082",0254 161 338,15:8c:5b:37:79:92,214.254.165.59,RO79BSXY4870283520856210,2025-05-12 12:42:26,31767,541,134,1177008,975b1473-55a8-40e9-807a-f902f7723b80
Ariana Stan,arianastan,arianastan@email.ro,6430123514791,1932-02-20,"Intrarea Ianis Toma Nr. 286 Bl. 93  Sc. 17 Ap. 551, Caracal, 192157",0258 096 398,ec:65:72:f4:59:c8,152.14.194.125,RO22PRPV8814909451826021,2025-05-12 12:42:26,23994,277,380,494225,6cc0cf1d-72e4-4874-937e-2143b1b2dd4c
Aida Diaconu,aidadiaconu,aidadiaconu@zzup.ro,3200720356196,1915-12-30,"Soseaua Tabacu, Ovidiu, 947386",0249 094 905,34:15:e9:6e:27:98,40.200.20.225,RO74IFCE7546348071286410,2025-05-12 12:42:26,4242,270,675,1357030,ed2c9eb1-730f-4f16-a456-1b545672ba55
Sava Dima,savadima,savadima@kappa.ro,4040515449511,1936-06-28,"Strada Eftimie, Toflea, 872401",0246 162 280,70:96:73:d7:a1:cd,104.206.122.149,RO21YZZS9259517500191541,2025-05-12 12:42:26,21859,873,655,699044,75eb5e80-b1e5-4ed8-9b39-9c1896ffdfc2
